"","stream_segment_ID","direction","flowing_width","percent_nonflow","code","notes","environment","measurer_name","date","stream_order","UTM_X","UTM_Y","elev_m","acc_m2","slopes","r_param","w_model"
"125","S7","Upstream",33.02,0,"","","Prairie","George","5/25/15",1,711310.590944,4329399.42789,419.260009766,21436,0.0795297876252523,6.29848182830028,39.87
"126","S7","Upstream",91.44,0,"","","Prairie","George","5/25/15",1,711311.616903,4329394.88735,419.509033203,21356,0.0795297876252523,9.33610406913795,42.99
"127","S7","Upstream",57.785,35,"","","Prairie","George","5/25/15",1,711312.31701,4329390.27707,420.165008545,19580,0.0795297876252523,7.72670642496087,40.11
"128","S7","Upstream",40.64,0,"","","Prairie","George","5/25/15",1,711310.614059,4329385.89759,420.70703125,19364,0.0795297876252523,8.84897942095995,40.93
"129","S7","Upstream",12.7,0,"","","Prairie","George","5/25/15",1,711310.011811,4329381.26838,422.039031982,18940,0.0795297876252523,2.43195963976905,28.34
"130","S7","Upstream",38.1,0,"","","Prairie","George","5/25/15",1,711310.7978,4329377.21433,421.773010254,18820,0.0795297876252523,1.61108507309109,23.93
"131","S7","Upstream",22.86,10,"","","Prairie","George","5/25/15",1,711311.93735,4329372.80825,422.303009033,18012,0.0795297876252523,3.65151073248126,32.06
"132","S7","Upstream",43.18,0,"","","Prairie","George","5/25/15",1,711311.822492,4329368.18082,423.404022217,17648,0.0795297876252523,1.66401128470898,23.66
"133","S7","Upstream",30.48,0,"","","Prairie","George","5/25/15",1,711313.913225,4329363.87685,422.654022217,17332,0.0795297876252523,5.54172168369405,35.5
"134","S7","Upstream",38.608,60,"","","Prairie","George","5/25/15",1,711314.895671,4329359.38046,422.90802002,17072,0.0795297876252523,2.22403715644032,26.28
"135","S7","Upstream",17.78,0,"","","Prairie","George","5/25/15",1,711314.506828,4329354.88861,423.171020508,16436,0.0795297876252523,3.4232628045138,30.27
"136","S7","Upstream",38.1,0,"","","Prairie","George","5/25/15",1,711315.30723,4329350.03833,423.899017334,16096,0.0795297876252523,8.44097050069831,37.64
"137","S7","Upstream",20.32,0,"","","Prairie","George","5/25/15",1,711317.081559,4329345.90246,424.250030518,15852,0.0795297876252523,7.93781333998777,36.98
"138","S7","Upstream",25.4,0,"","","Prairie","George","5/25/15",1,711318.771278,4329341.58782,424.840026855,15044,0.0795297876252523,7.01363285398111,35.33
"139","S7","Upstream",43.18,0,"","","Prairie","George","5/25/15",1,711320.357008,4329337.19053,425.350006104,14844,0.0795297876252523,4.18564647063613,30.92
"140","S7","Upstream",12.7,0,"","","Prairie","George","5/25/15",1,711319.020762,4329333.22822,426.167022705,14628,0.0795297876252523,3.19674152974039,28.24
"141","S7","Upstream",12.7,0,"","","Prairie","George","5/25/15",1,711317.161766,4329329.22042,426.525024414,14012,0.0795297876252523,2.35310482792556,24.85
"142","S7","Upstream",32.004,30,"","","Prairie","George","5/25/15",1,711316.736764,4329324.21921,426.58001709,13964,0.0795297876252523,5.6187873154413,32.63
"143","S7","Upstream",38.862,10,"","","Prairie","George","5/25/15",1,711317.28143,4329319.64673,426.652008057,13400,0.0795297876252523,5.78642216022126,32.31
"144","S7","Upstream",40.64,20,"","","Prairie","George","5/25/15",1,711319.495136,4329316.09105,426.837005615,12976,0.0795297876252523,7.49836637149565,33.72
"145","S7","Upstream",43.18,0,"","","Prairie","George","5/25/15",1,711322.822509,4329313.84102,427.550018311,12244,0.0795297876252523,2.45872195228003,23.96
"146","S7","Upstream",17.78,0,"","","Prairie","George","5/25/15",1,711324.360158,4329310.52007,427.295013428,12140,0.0795297876252523,5.21711545134895,30.27
"147","S7","Upstream",25.4,0,"","","Prairie","George","5/25/15",1,711324.932621,4329306.39785,427.577026367,11792,0.0795297876252523,8.39405692578293,33.11
"148","S7","Upstream",43.18,0,"MC","","Prairie","George","5/25/15",1,711324.560307,4329301.47504,427.665008545,11380,0.0795297876252523,1.04562464985065,16.59
"149","S7","Upstream",50.8,0,"MC","","Prairie","George","5/25/15",1,711326.962441,4329297.88188,428.030029297,10936,0.0795297876252523,8.47227541706525,32.16
"150","S7","Upstream",30.48,0,"","","Prairie","George","5/25/15",1,711327.835871,4329293.58338,428.539031982,10040,0.0795297876252523,9.44815363152884,31.63
"151","S7","Upstream",82.55,50,"","","Prairie","George","5/25/15",1,711329.360919,4329289.30242,428.953033447,9608,0.0795297876252523,3.0486760106869,23.51
"152","S7","Upstream",17.78,30,"","","Prairie","George","5/25/15",1,711332.957052,4329286.19146,429.2840271,9352,0.0795297876252523,8.83077530818991,30.38
"153","S7","Upstream",48.26,0,"","","Prairie","George","5/25/15",1,711333.861531,4329281.79116,429.693023682,8960,0.0795297876252523,5.35201616678387,26.94
"154","S7","Upstream",27.94,0,"","","Prairie","George","5/25/15",1,711334.485687,4329277.70722,430.135009766,6580,0.0795297876252523,9.35979582439177,26.57
"155","S7","Upstream",78.232,60,"","","Prairie","George","5/25/15",1,711333.09331,4329273.34387,431.591033936,6524,0.0795297876252523,6.80460340413265,24.99
"156","S7","Upstream",59.436,40,"","","Prairie","George","5/25/15",1,711332.159477,4329269.03151,431.960021973,6276,0.0795297876252523,6.76902546058409,24.58
"157","S7","Upstream",96.012,40,"","","Prairie","George","5/25/15",1,711332.966044,4329264.95325,432.463012695,6164,0.0795297876252523,1.43945258017629,14.88
"158","S7","Upstream",58.42,0,"","","Prairie","George","5/25/15",1,711332.521056,4329260.55663,432.795013428,6096,0.0795297876252523,1.45251403283328,14.87
"159","S7","Upstream",41.148,10,"","","Prairie","George","5/25/15",1,711333.034409,4329255.7906,433.043029785,5860,0.0795297876252523,5.68599094031379,23.01
"160","S7","Upstream",40.64,0,"","","Prairie","George","5/25/15",1,711333.022993,4329250.99934,433.982025146,5488,0.0795297876252523,5.86619998933747,22.57
"161","S8","Upstream",27.94,0,"","","Prairie","George","5/25/15",2,711341.897955,4329463.52618,415.33102417,31540,0.0593223471210657,7.24464596761391,48.63
"162","S8","Upstream",48.26,0,"","","Prairie","George","5/25/15",2,711344.287227,4329459.98834,415.567016602,31532,0.0593223471210657,2.42511983914301,35.63
"163","S8","Upstream",33.02,0,"","","Prairie","George","5/25/15",2,711344.701309,4329455.35059,415.647033691,31080,0.0593223471210657,7.44332831632346,48.59
"164","S8","Upstream",22.86,0,"","","Prairie","George","5/25/15",2,711344.556729,4329450.79921,415.935028076,31024,0.0593223471210657,9.2929086079821,50.49
"165","S8","Upstream",40.64,0,"","","Prairie","George","5/25/15",2,711343.935523,4329446.12928,417.314025879,30980,0.0593223471210657,7.71521444595419,48.86
"166","S8","Upstream",40.64,0,"","","Prairie","George","5/25/15",2,711344.796869,4329442.0386,416.970031738,30820,0.0593223471210657,4.91219165641814,44.13
"167","S8","Upstream",88.9,0,"","","Prairie","George","5/25/15",2,711348.587494,4329442.41651,416.542022705,30748,0.0593223471210657,1.62922833953053,30.24
"168","S8","Upstream",40.64,0,"","","Prairie","George","5/25/15",2,711352.941224,4329442.57509,417.662017822,30280,0.0593223471210657,8.65818644850515,49.41
"169","S8","Upstream",81.28,0,"","","Prairie","George","5/25/15",2,711357.490004,4329441.53932,418.304016113,30276,0.0593223471210657,3.23027038085274,38.75
"170","S8","Upstream",30.48,0,"","","Prairie","George","5/25/15",2,711358.810905,4329437.33662,417.150024414,30172,0.0593223471210657,6.17183046042919,46.2
"171","S8","Upstream",40.64,0,"","","Prairie","George","5/25/15",2,711360.027025,4329432.94559,417.391021729,29968,0.0593223471210657,4.71444854186848,43.17
"172","S8","Upstream",48.26,0,"","","Prairie","George","5/25/15",2,711361.945715,4329428.86894,417.345031738,29828,0.0593223471210657,8.91534758592024,49.35
"173","S8","Upstream",35.56,0,"MC","","Prairie","George","5/25/15",2,711366.156873,4329428.9636,418.451019287,29764,0.0593223471210657,2.64319554809481,35.94
"174","S8","Upstream",55.88,0,"","","Prairie","George","5/25/15",2,711370.015018,4329426.79729,418.474029541,29496,0.0593223471210657,4.7753462116234,43.03
